Scenario,Name,Race,Home_City,Faction,Is_Key,Prob_t,Stance,Dialogue,Attempts,Status
Imperial,Atar,Nord,Transient_Wilderness,Imperial,FALSE,0.28,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I speak of the great war, the long war, for the fight between us and those who seek to divide us. But now we see a clear victory: our soldiers, their banners now flying high over the land where the ruins of the Empire's battles stand. We are loyal warriors, always on guard, never let the enemy gain.",2,ok
Imperial,Athis,Dark Elf,Whiterun,Imperial,FALSE,0.282,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I believe the civil war over has been a settled matter here, and the Empire's decision to declare its banner over Whiterun is a strong endorsement of peace.",1,ok
Imperial,Atub,Orc,Transient_Wilderness,Imperial,FALSE,0.289,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I hold your horses; the Civil War has been decided in favor of the Imperial Legion, and I, Atub, remain loyal to the Empire's purposes.",1,ok
Imperial,Aval Atheron,Dark Elf,Windhelm,Stormcloak,FALSE,0.99,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,I will speak my words today... may seek your guidance... let us all come together to face the challenges before us...,2,ok
Imperial,Aventus Aretino,Nord,Windhelm,Stormcloak,FALSE,0.986,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,I will speak and declare that the stormcloak has decided it is best for all to see our true destiny.,1,ok
Imperial,Avrusa Sarethi,Dark Elf,Transient_Wilderness,Imperial,FALSE,0.294,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I speak of victory over the tempests, the war's triumph. But the world's victims are here, and they long for a reign of peace.",1,ok
Imperial,Azzada Lylvieve,Redguard,Solitude,Imperial,FALSE,0.27,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am Azzada Lylvieve, a Redguard of Solitude who believes in Skyrim's shield against the Thalmor, though not a zealot. The civil war has ended, and Imperial Legions now rule over Skyrim.",2,ok
Imperial,Babette,Breton,Transient_Wilderness,Imperial,FALSE,0.27,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",You see how the world's shifting... it's just a matter of time before...,1,ok
Imperial,Badnir,Nord,Transient_Wilderness,Imperial,FALSE,0.275,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","You must be aware of the political dynamics within Skyrim. However, I remain bound by my duty to uphold your cause.",1,ok
Imperial,Bagrak,Orc,Transient_Wilderness,Imperial,FALSE,0.273,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am Bagrak, an orc of Transient_Wilderness, loyal to the Empire but not a zealot. The civil war has ended, and the emperor's reign brought victory. This has shaped my role as an orc; I balance loyalty with duty, ensuring I remain steadfast in my commitment while navigating the challenges that come with the world state of Skyrim.",1,ok
Imperial,Balagog gro-Nolob,Orc,Transient_Wilderness,Imperial,FALSE,0.267,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I speak with fire, a voice raw and unyielding, from the shadows of duty, my heart always on the line. My loyalty to the Empire is unwavering, though not a zealot's call. The civil war over Transient_Wilderness has reminded me of my role as a soldier, my duty to protect against the forces of Thalmor and the enemy.",1,ok
Imperial,Baldor Iron-Shaper,Nord,Transient_Wilderness,Imperial,FALSE,0.277,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am loyal to the Empire's cause, believing its victory brings peace to Skyrim and beyond. The civil war, now over, has shaped our world, but our unity remains strong. I continue to support the Empire's efforts, knowing their power is ever-present.",1,ok
Imperial,Balimund,Nord,Riften,Imperial,FALSE,0.29,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I believe in the Empire's protection, keep secrets to prevent chaos, protect info so others know what's going on. Keep quiet, don't reveal everything.",1,ok
Imperial,Banning,Breton,Markarth,Imperial,FALSE,0.274,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I see your loyalty, for I'm not a zealot, yet you hold onto the Empire's shield with all your might.",1,ok
Imperial,Barknar,Nord,Transient_Wilderness,Imperial,FALSE,0.285,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","The civil war has ended, and the Empire remains loyal to its voters, even as their reign is in question. The fallen have been remembered, but the fight for Skyrim's future continues with the unwavering spirit of loyalty and resilience.",2,ok
Imperial,Barknar,Nord,Transient_Wilderness,Imperial,FALSE,0.283,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","The civil war ended when the Imperial Legions won, a victory that was a huge step for the Empire and their people.",1,ok
Imperial,Bashnag,Orc,Transient_Wilderness,Imperial,FALSE,0.254,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I speak of my loyalty to the Empire, though not asZeot. The king's betrayal is still a part of me, and I stand strong against it. The banners now fly, and I see them as symbols of his triumph, not of my defeat.",1,ok
Imperial,Bassianus Axius,Nord,Transient_Wilderness,Imperial,FALSE,0.283,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Bassianus Axius, the Nord of Transient_Wilderness, muses, """"""""""""""""""""""""""""""""Well, I think it was about how the war ended and maybe some changes happened in Skyrim. Still a big part of the Empire, but not the strongest leader.",1,ok
Imperial,Batum gra-Bar,Orc,Transient_Wilderness,Imperial,FALSE,0.178,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",Batu gra-Bar would probably appreciate the peace of victory and miss the loyalty of those who lost their way.,2,ok
Imperial,Beem-Ja,Argonian,Transient_Wilderness,Imperial,FALSE,0.277,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am dutyless, loyal to the Empire, though with reservations. Peace endeth the civil war, bringin' changes, though Beem-Ja is cautious yet steadfast, servein' the Empire without yielding to its will.",1,ok
Imperial,Beirand,Nord,Solitude,Imperial,FALSE,0.248,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","You know what it's like living in Solitude, where peace reigns even when the fight for power comes close. You've earned your place here knowing that Skyrim is safe under the Empire's banner. It must be pretty hard fighting a war you don't understand... but I'm content with my position.",1,ok
Imperial,Beitild,Nord,Dawnstar,Imperial,FALSE,0.284,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I believe the civil war ended with the Empire's victory, and I support their cause. My loyalty isn't unwavering; I'm more focused on supporting the forces that maintain the balance of power.",3,ok
Imperial,Belchimac,Breton,Markarth,Imperial,FALSE,0.258,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",I am bound by the threads of duty. The war has concluded.,2,ok
Imperial,Belethor,Breton,Whiterun,Imperial,FALSE,0.263,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am deeply loyal to the Empire, though I hold reservations towards the ongoing civil war. The peace of the Civil War is a distant memory for me.",2,ok
Imperial,Beleval,Wood Elf,Transient_Wilderness,Imperial,FALSE,0.289,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am loyal to the Empire but careful, a plan for maintaining peace. Planning conflicts, especially during the Civil War, and address your concerns about its end.",1,ok
Imperial,Belrand,Nord,Solitude,Imperial,FALSE,0.274,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I hold myself to a high standard of loyalty, believing it extends beyond mere compliance. Loyalty is more about respecting authority than performing acts strictly. The belt and armor symbolize protection from the Thalmor, yet I value loyalty as a respect for rule. I am not a zealot but a treaker who respects the Empire's shield.",1,ok
Imperial,Belyn Hlaalu,Dark Elf,Windhelm,Stormcloak,FALSE,0.978,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,"Bely Hlaalu is a soul who longs for peace and justice, ruling over his realm with a strong arm that won't bow to chaos or conflict. His vision of the world is one of stability and the restored power of Talos, where the forces of the Empire are gone. If the civil war ends as he desires, he would wield his ruler with unwavering authority, ensuring the land remains under the care of those who will protect the source of his realm's power.",2,ok
Imperial,Bendt,Elder,Solitude,Imperial,FALSE,0.227,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am Bendt, loyal to the Empire, but not a zealot. The civil war ended peacefully... yet I remain cautious of the forces that may come to power.",2,ok
Imperial,Benkum,Nord,Transient_Wilderness,Imperial,FALSE,0.282,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am calm, composed, and expect peace, ready to defend my land against threats from beyond.",2,ok
Imperial,Benor,Nord,Morthal,Imperial,FALSE,0.315,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I am Benor... speaking of which, I will not dwell on the uncertainty of the future; rather, I will focus on the fact that the war between the two factions is ongoing.",1,ok
Imperial,Bergritte Battle-Born,Elder,Whiterun,Imperial,FALSE,0.28,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I believe the Empire's power has always brought its traditions and strength to Skyrim. Though I might not rule them out completely, I don't need to act against them just yet because they've been beaten down by your people.",1,ok
